fecha_hora,dia_semana,hora,segmento_id,segmento_nombre,latitud,longitud,longitud_m,tipo_via,velocidad_maxima_kmh,temperatura_c,lluvia_mm,llueve,velocidad_promedio_kmh,indice_congestion,categoria_flujo
2024-01-01 03:00:00,Lunes,3,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,9.1,0.0,0,50.0,0.0,Fluido
2024-01-01 03:00:00,Lunes,3,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,9.1,0.0,0,46.5,6.9,Fluido
2024-01-01 03:00:00,Lunes,3,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,9.1,0.0,0,58.4,2.7,Fluido
2024-01-01 03:00:00,Lunes,3,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,9.1,0.0,0,39.6,0.9,Fluido
2024-01-01 03:00:00,Lunes,3,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,9.1,0.0,0,45.7,8.7,Fluido
2024-01-01 03:00:00,Lunes,3,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,9.1,0.0,0,35.5,11.2,Fluido
2024-01-01 03:00:00,Lunes,3,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,9.1,0.0,0,26.8,10.6,Fluido
2024-01-01 03:00:00,Lunes,3,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,9.1,0.0,0,30.0,0.0,Fluido
2024-01-01 03:00:00,Lunes,3,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,9.1,0.0,0,29.1,3.1,Fluido
2024-01-01 03:00:00,Lunes,3,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,9.1,0.0,0,37.2,7.0,Fluido
2024-01-01 03:00:00,Lunes,3,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,9.1,0.0,0,44.6,10.9,Fluido
2024-01-01 04:00:00,Lunes,4,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,11.2,0.0,0,44.0,12.1,Fluido
2024-01-01 04:00:00,Lunes,4,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,11.2,0.0,0,50.0,0.0,Fluido
2024-01-01 04:00:00,Lunes,4,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,11.2,0.0,0,54.0,10.0,Fluido
2024-01-01 04:00:00,Lunes,4,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,11.2,0.0,0,37.3,6.8,Fluido
2024-01-01 04:00:00,Lunes,4,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,11.2,0.0,0,50.0,0.0,Fluido
2024-01-01 04:00:00,Lunes,4,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,11.2,0.0,0,38.2,4.5,Fluido
2024-01-01 04:00:00,Lunes,4,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,11.2,0.0,0,26.7,10.8,Fluido
2024-01-01 04:00:00,Lunes,4,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,11.2,0.0,0,27.1,9.8,Fluido
2024-01-01 04:00:00,Lunes,4,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,11.2,0.0,0,25.8,14.0,Fluido
2024-01-01 04:00:00,Lunes,4,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,11.2,0.0,0,37.2,7.0,Fluido
2024-01-01 04:00:00,Lunes,4,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,11.2,0.0,0,37.4,25.2,Fluido
2024-01-01 05:00:00,Lunes,5,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,9.2,0.0,0,48.4,3.2,Fluido
2024-01-01 05:00:00,Lunes,5,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,9.2,0.0,0,47.2,5.6,Fluido
2024-01-01 05:00:00,Lunes,5,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,9.2,0.0,0,60.0,0.0,Fluido
2024-01-01 05:00:00,Lunes,5,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,9.2,0.0,0,38.5,3.7,Fluido
2024-01-01 05:00:00,Lunes,5,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,9.2,0.0,0,46.4,7.1,Fluido
2024-01-01 05:00:00,Lunes,5,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,9.2,0.0,0,34.5,13.9,Fluido
2024-01-01 05:00:00,Lunes,5,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,9.2,0.0,0,29.4,1.9,Fluido
2024-01-01 05:00:00,Lunes,5,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,9.2,0.0,0,30.0,0.1,Fluido
2024-01-01 05:00:00,Lunes,5,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,9.2,0.0,0,29.4,2.0,Fluido
2024-01-01 05:00:00,Lunes,5,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,9.2,0.0,0,35.8,10.5,Fluido
2024-01-01 05:00:00,Lunes,5,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,9.2,0.0,0,46.5,7.0,Fluido
2024-01-01 06:00:00,Lunes,6,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,22.0,0.0,0,35.9,28.1,Fluido
2024-01-01 06:00:00,Lunes,6,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,22.0,0.0,0,33.0,34.0,Moderado
2024-01-01 06:00:00,Lunes,6,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,22.0,0.0,0,42.9,28.5,Fluido
2024-01-01 06:00:00,Lunes,6,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,22.0,0.0,0,28.9,27.8,Fluido
2024-01-01 06:00:00,Lunes,6,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,22.0,0.0,0,31.2,37.6,Moderado
2024-01-01 06:00:00,Lunes,6,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,22.0,0.0,0,28.7,28.2,Fluido
2024-01-01 06:00:00,Lunes,6,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,22.0,0.0,0,25.8,14.1,Fluido
2024-01-01 06:00:00,Lunes,6,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,22.0,0.0,0,20.4,32.1,Moderado
2024-01-01 06:00:00,Lunes,6,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,22.0,0.0,0,21.7,27.6,Fluido
2024-01-01 06:00:00,Lunes,6,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,22.0,0.0,0,28.7,28.3,Fluido
2024-01-01 06:00:00,Lunes,6,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,22.0,0.0,0,33.6,32.7,Moderado
2024-01-01 07:00:00,Lunes,7,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,17.3,0.0,0,12.0,76.0,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,17.3,0.0,0,11.7,76.5,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,17.3,0.0,0,15.3,74.6,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,17.3,0.0,0,14.6,63.5,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,17.3,0.0,0,12.6,74.8,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,17.3,0.0,0,9.9,75.4,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,17.3,0.0,0,3.1,89.8,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,17.3,0.0,0,7.8,73.8,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,17.3,0.0,0,7.0,76.8,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,17.3,0.0,0,10.1,74.8,Congestionado
2024-01-01 07:00:00,Lunes,7,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,17.3,0.0,0,16.0,68.0,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,20.2,0.0,0,14.8,70.3,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,20.2,0.0,0,10.2,79.6,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,20.2,0.0,0,17.9,70.2,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,20.2,0.0,0,6.7,83.3,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,20.2,0.0,0,8.3,83.4,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,20.2,0.0,0,6.7,83.4,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,20.2,0.0,0,9.1,69.7,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,20.2,0.0,0,7.4,75.5,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,20.2,0.0,0,8.4,72.0,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,20.2,0.0,0,7.8,80.5,Congestionado
2024-01-01 08:00:00,Lunes,8,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,20.2,0.0,0,7.4,85.2,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,21.4,0.0,1,4.8,90.4,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,21.4,0.0,1,3.4,93.2,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,21.4,0.0,1,9.3,84.5,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,21.4,0.0,1,2.5,93.7,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,21.4,0.0,1,5.5,89.0,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,21.4,0.0,1,4.9,87.7,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,21.4,0.0,1,4.6,84.7,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,21.4,0.0,1,3.6,87.9,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,21.4,0.0,1,2.0,93.3,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,21.4,0.0,1,1.5,96.3,Congestionado
2024-01-01 09:00:00,Lunes,9,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,21.4,0.0,1,3.4,93.2,Congestionado
2024-01-01 10:00:00,Lunes,10,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,11.5,0.0,0,34.2,31.6,Moderado
2024-01-01 10:00:00,Lunes,10,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,11.5,0.0,0,32.7,34.7,Moderado
2024-01-01 10:00:00,Lunes,10,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,11.5,0.0,0,46.5,22.6,Fluido
2024-01-01 10:00:00,Lunes,10,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,11.5,0.0,0,31.2,22.1,Fluido
2024-01-01 10:00:00,Lunes,10,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,11.5,0.0,0,33.4,33.1,Moderado
2024-01-01 10:00:00,Lunes,10,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,11.5,0.0,0,27.3,31.8,Moderado
2024-01-01 10:00:00,Lunes,10,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,11.5,0.0,0,20.5,31.5,Moderado
2024-01-01 10:00:00,Lunes,10,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,11.5,0.0,0,20.4,32.1,Moderado
2024-01-01 10:00:00,Lunes,10,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,11.5,0.0,0,22.2,25.9,Fluido
2024-01-01 10:00:00,Lunes,10,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,11.5,0.0,0,27.4,31.4,Moderado
2024-01-01 10:00:00,Lunes,10,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,11.5,0.0,0,34.1,31.8,Moderado
2024-01-01 11:00:00,Lunes,11,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,16.4,0.0,1,31.2,37.7,Moderado
2024-01-01 11:00:00,Lunes,11,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,16.4,0.0,1,31.1,37.9,Moderado
2024-01-01 11:00:00,Lunes,11,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,16.4,0.0,1,30.6,48.9,Moderado
2024-01-01 11:00:00,Lunes,11,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,16.4,0.0,1,24.3,39.2,Moderado
2024-01-01 11:00:00,Lunes,11,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,16.4,0.0,1,25.1,49.7,Moderado
2024-01-01 11:00:00,Lunes,11,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,16.4,0.0,1,19.2,52.0,Moderado
2024-01-01 11:00:00,Lunes,11,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,16.4,0.0,1,18.0,40.1,Moderado
2024-01-01 11:00:00,Lunes,11,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,16.4,0.0,1,14.8,50.8,Moderado
2024-01-01 11:00:00,Lunes,11,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,16.4,0.0,1,15.8,47.5,Moderado
2024-01-01 11:00:00,Lunes,11,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,16.4,0.0,1,20.0,49.9,Moderado
2024-01-01 11:00:00,Lunes,11,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,16.4,0.0,1,21.8,56.4,Moderado
2024-01-01 12:00:00,Lunes,12,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,12.4,0.0,0,32.4,35.3,Moderado
2024-01-01 12:00:00,Lunes,12,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,12.4,0.0,0,35.7,28.6,Fluido
2024-01-01 12:00:00,Lunes,12,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,12.4,0.0,0,37.6,37.3,Moderado
2024-01-01 12:00:00,Lunes,12,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,12.4,0.0,0,26.7,33.2,Moderado
2024-01-01 12:00:00,Lunes,12,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,12.4,0.0,0,26.8,46.4,Moderado
2024-01-01 12:00:00,Lunes,12,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,12.4,0.0,0,27.8,30.6,Moderado
2024-01-01 12:00:00,Lunes,12,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,12.4,0.0,0,23.5,21.6,Fluido
2024-01-01 12:00:00,Lunes,12,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,12.4,0.0,0,21.1,29.8,Fluido
2024-01-01 12:00:00,Lunes,12,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,12.4,0.0,0,22.7,24.2,Fluido
2024-01-01 12:00:00,Lunes,12,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,12.4,0.0,0,25.7,35.9,Moderado
2024-01-01 12:00:00,Lunes,12,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,12.4,0.0,0,34.9,30.3,Moderado
2024-01-01 13:00:00,Lunes,13,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,18.9,0.0,0,20.4,59.3,Moderado
2024-01-01 13:00:00,Lunes,13,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,18.9,0.0,0,21.1,57.8,Moderado
2024-01-01 13:00:00,Lunes,13,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,18.9,0.0,0,27.3,54.6,Moderado
2024-01-01 13:00:00,Lunes,13,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,18.9,0.0,0,20.0,49.9,Moderado
2024-01-01 13:00:00,Lunes,13,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,18.9,0.0,0,27.0,45.9,Moderado
2024-01-01 13:00:00,Lunes,13,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,18.9,0.0,0,19.1,52.3,Moderado
2024-01-01 13:00:00,Lunes,13,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,18.9,0.0,0,12.0,60.1,Congestionado
2024-01-01 13:00:00,Lunes,13,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,18.9,0.0,0,13.1,56.3,Moderado
2024-01-01 13:00:00,Lunes,13,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,18.9,0.0,0,15.7,47.5,Moderado
2024-01-01 13:00:00,Lunes,13,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,18.9,0.0,0,17.6,56.0,Moderado
2024-01-01 13:00:00,Lunes,13,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,18.9,0.0,0,21.3,57.3,Moderado
2024-01-01 14:00:00,Lunes,14,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,19.7,0.0,0,19.3,61.3,Congestionado
2024-01-01 14:00:00,Lunes,14,SEG002,Av. O'Higgins con Av. Ecuador,-36.597912,-72.105803,1500,arterial,50,19.7,0.0,0,22.3,55.3,Moderado
2024-01-01 14:00:00,Lunes,14,SEG003,Av. Collín con Av. Argentina,-36.61713,-72.097092,2000,arterial,60,19.7,0.0,0,23.9,60.2,Congestionado
2024-01-01 14:00:00,Lunes,14,SEG004,Av. Ecuador,-36.599991,-72.099999,1000,colectora,40,19.7,0.0,0,15.4,61.4,Congestionado
2024-01-01 14:00:00,Lunes,14,SEG005,Av. Alonso de Ercilla,-36.625223,-72.084603,1800,arterial,50,19.7,0.0,0,25.4,49.2,Moderado
2024-01-01 14:00:00,Lunes,14,SEG006,Av. O'Higgins Chillán-Chillán Viejo,-36.620378,-72.121468,500,arterial,40,19.7,0.0,0,14.7,63.3,Congestionado
2024-01-01 14:00:00,Lunes,14,SEG007,Av. Collín (Clínica),-36.614837,-72.106812,300,arterial,30,19.7,0.0,0,11.9,60.4,Congestionado
2024-01-01 14:00:00,Lunes,14,SEG008,5 de Abril,-36.608176,-72.101319,800,colectora,30,19.7,0.0,0,14.6,51.4,Moderado
2024-01-01 14:00:00,Lunes,14,SEG009,Terminal de Buses María Teresa,-36.587964,-72.102649,600,colectora,30,19.7,0.0,0,13.0,56.8,Moderado
2024-01-01 14:00:00,Lunes,14,SEG010,Av. Libertad Oriente,-36.608632,-72.090847,700,colectora,40,19.7,0.0,0,17.4,56.5,Moderado
2024-01-01 14:00:00,Lunes,14,SEG011,Av. Andrés Bello,-36.592662,-72.070978,1200,arterial,50,19.7,0.0,0,22.4,55.1,Moderado
2024-01-01 15:00:00,Lunes,15,SEG001,Av. O'Higgins con Av. Collín,-36.613056,-72.111597,1200,arterial,50,23.5,0.0,0,31.6,36.8,Moderado
