fecha_hora,dia_semana,hora,segmento_id,segmento_nombre,latitud,longitud,longitud_m,tipo_via,velocidad_maxima_kmh,temperatura_c,lluvia_mm,llueve,velocidad_promedio_kmh,indice_congestion,categoria_flujo
2024-10-01 05:00:00,Martes,2,SEG012,Av. A. de Ercilla (hacia Pinto),-36.598,-72.088,2000,colectora,50,13.3,0,0,41.8,7,Fluido
2024-10-01 05:00:00,Martes,2,SEG013,Av. R. de Gamboa (Centro),-36.615,-72.098,1200,colectora,40,13.3,0,0,32.3,8,Fluido
2024-10-01 05:00:00,Martes,2,SEG014,Av. R. de Gamboa (Periférico),-36.62,-72.095,1800,colectora,50,13.3,0,0,42.7,1,Fluido
2024-10-01 05:00:00,Martes,2,SEG015,Puente Chillán-Ch. Viejo (N-S),-36.625,-72.103,500,puente,40,13.3,0,0,27.9,22,Fluido
2024-10-01 05:00:00,Martes,2,SEG016,Acceso Norte Puente,-36.623,-72.103,600,colectora,40,13.3,0,0,34.6,13,Fluido
2024-10-01 05:00:00,Martes,2,SEG017,Acceso Sur Puente,-36.627,-72.103,600,colectora,40,13.3,0,0,33.7,10,Fluido
2024-10-01 05:00:00,Martes,2,SEG018,Constitución (Centro Cívico),-36.606,-72.101,400,local,30,13.3,0,0,18.2,22,Fluido
2024-10-01 05:00:00,Martes,2,SEG019,18 de Septiembre (Plaza),-36.607,-72.103,500,local,30,13.3,0,0,18.7,34,Moderado
2024-10-01 05:00:00,Martes,2,SEG020,Arauco (Comercial),-36.608,-72.102,450,local,30,13.3,0,0,19.3,23,Fluido
2024-10-01 05:00:00,Martes,2,SEG021,Av. Brasil (Terminal),-36.61,-72.098,800,arterial,40,13.3,0,0,30.3,25,Fluido
2024-10-01 05:00:00,Martes,2,SEG022,Acceso Terminal,-36.611,-72.097,300,local,30,13.3,0,0,20.4,33,Moderado
2024-10-01 05:00:00,Martes,2,SEG023,Av. Argentina (Hospital),-36.614,-72.11,1000,arterial,40,13.3,0,0,27.2,23,Fluido
2024-10-01 05:00:00,Martes,2,SEG024,Francisco Ramírez (Hospital),-36.615,-72.111,600,colectora,30,13.3,0,0,21.7,20,Fluido
2024-10-01 05:00:00,Martes,2,SEG025,Acceso Emergencias Hospital,-36.616,-72.11,200,local,20,13.3,0,0,14.5,32,Moderado
2024-10-01 06:00:00,Martes,3,SEG001,Av. O'Higgins (Ruta 5 - L. Arellano),-36.606,-72.103,1200,arterial,50,12.6,9.2,1,31.1,15,Fluido
2024-10-01 06:00:00,Martes,3,SEG002,Av. O'Higgins (L. Arellano - P. Piedra),-36.606,-72.095,1500,arterial,50,12.6,9.2,1,30.9,23,Fluido
2024-10-01 06:00:00,Martes,3,SEG003,Av. O'Higgins (P. Piedra - Collín),-36.606,-72.085,1800,arterial,50,12.6,9.2,1,29.9,56,Moderado
2024-10-01 06:00:00,Martes,3,SEG004,Av. O'Higgins (Collín - Ecuador),-36.606,-72.072,2000,arterial,50,12.6,9.2,1,31.2,32,Moderado
2024-10-01 06:00:00,Martes,3,SEG005,Av. Collín (Ecuador - O'Higgins),-36.603,-72.104,800,arterial,50,12.6,9.2,1,29.7,57,Moderado
2024-10-01 06:00:00,Martes,3,SEG006,Av. Collín (O'Higgins - Argentina),-36.609,-72.104,900,arterial,50,12.6,9.2,1,29.7,54,Moderado
2024-10-01 06:00:00,Martes,3,SEG007,Rotonda Collín,-36.612,-72.104,300,rotonda,30,12.6,9.2,1,11.6,67,Alto
2024-10-01 06:00:00,Martes,3,SEG008,Av. Ecuador (Argentina - O'Higgins),-36.601,-72.1,1200,arterial,50,12.6,9.2,1,32.7,34,Moderado
2024-10-01 06:00:00,Martes,3,SEG009,Av. Ecuador (O'Higgins - Brasil),-36.601,-72.09,1100,arterial,50,12.6,9.2,1,30.8,31,Moderado
2024-10-01 06:00:00,Martes,3,SEG010,Av. Ecuador (Brasil - Francia),-36.601,-72.08,1000,arterial,50,12.6,9.2,1,31.2,32,Moderado
2024-10-01 06:00:00,Martes,3,SEG011,Av. A. de Ercilla (Centro - Nororiente),-36.604,-72.095,1500,colectora,40,12.6,9.2,1,27.1,32,Moderado
2024-10-01 06:00:00,Martes,3,SEG012,Av. A. de Ercilla (hacia Pinto),-36.598,-72.088,2000,colectora,50,12.6,9.2,1,29.7,49,Moderado
2024-10-01 06:00:00,Martes,3,SEG013,Av. R. de Gamboa (Centro),-36.615,-72.098,1200,colectora,40,12.6,9.2,1,26.2,16,Fluido
2024-10-01 06:00:00,Martes,3,SEG014,Av. R. de Gamboa (Periférico),-36.62,-72.095,1800,colectora,50,12.6,9.2,1,31.7,17,Fluido
2024-10-01 06:00:00,Martes,3,SEG015,Puente Chillán-Ch. Viejo (N-S),-36.625,-72.103,500,puente,40,12.6,9.2,1,19.5,58,Moderado
2024-10-01 06:00:00,Martes,3,SEG016,Acceso Norte Puente,-36.623,-72.103,600,colectora,40,12.6,9.2,1,26.5,33,Moderado
2024-10-01 06:00:00,Martes,3,SEG017,Acceso Sur Puente,-36.627,-72.103,600,colectora,40,12.6,9.2,1,26.1,28,Fluido
2024-10-01 06:00:00,Martes,3,SEG018,Constitución (Centro Cívico),-36.606,-72.101,400,local,30,12.6,9.2,1,15.7,58,Moderado
2024-10-01 06:00:00,Martes,3,SEG019,18 de Septiembre (Plaza),-36.607,-72.103,500,local,30,12.6,9.2,1,12.6,59,Moderado
2024-10-01 06:00:00,Martes,3,SEG020,Arauco (Comercial),-36.608,-72.102,450,local,30,12.6,9.2,1,13.9,38,Moderado
2024-10-01 06:00:00,Martes,3,SEG021,Av. Brasil (Terminal),-36.61,-72.098,800,arterial,40,12.6,9.2,1,22.5,49,Moderado
2024-10-01 06:00:00,Martes,3,SEG022,Acceso Terminal,-36.611,-72.097,300,local,30,12.6,9.2,1,14.4,37,Moderado
2024-10-01 06:00:00,Martes,3,SEG023,Av. Argentina (Hospital),-36.614,-72.11,1000,arterial,40,12.6,9.2,1,22.9,36,Moderado
2024-10-01 06:00:00,Martes,3,SEG024,Francisco Ramírez (Hospital),-36.615,-72.111,600,colectora,30,12.6,9.2,1,17.7,54,Moderado
2024-10-01 06:00:00,Martes,3,SEG025,Acceso Emergencias Hospital,-36.616,-72.11,200,local,20,12.6,9.2,1,9,49,Moderado
2024-10-01 07:00:00,Martes,4,SEG001,Av. O'Higgins (Ruta 5 - L. Arellano),-36.606,-72.103,1200,arterial,50,15.4,0,0,41.4,8,Fluido
2024-10-01 07:00:00,Martes,4,SEG002,Av. O'Higgins (L. Arellano - P. Piedra),-36.606,-72.095,1500,arterial,50,15.4,0,0,43.2,2,Fluido
2024-10-01 07:00:00,Martes,4,SEG003,Av. O'Higgins (P. Piedra - Collín),-36.606,-72.085,1800,arterial,50,15.4,0,0,41.9,4,Fluido
2024-10-01 07:00:00,Martes,4,SEG004,Av. O'Higgins (Collín - Ecuador),-36.606,-72.072,2000,arterial,50,15.4,0,0,41.2,0,Fluido
2024-10-01 07:00:00,Martes,4,SEG005,Av. Collín (Ecuador - O'Higgins),-36.603,-72.104,800,arterial,50,15.4,0,0,41.1,4,Fluido
2024-10-01 07:00:00,Martes,4,SEG006,Av. Collín (O'Higgins - Argentina),-36.609,-72.104,900,arterial,50,15.4,0,0,41.4,11,Fluido
2024-10-01 07:00:00,Martes,4,SEG007,Rotonda Collín,-36.612,-72.104,300,rotonda,30,15.4,0,0,18.2,21,Fluido
2024-10-01 07:00:00,Martes,4,SEG008,Av. Ecuador (Argentina - O'Higgins),-36.601,-72.1,1200,arterial,50,15.4,0,0,40.6,15,Fluido
2024-10-01 07:00:00,Martes,4,SEG009,Av. Ecuador (O'Higgins - Brasil),-36.601,-72.09,1100,arterial,50,15.4,0,0,42.7,8,Fluido
2024-10-01 07:00:00,Martes,4,SEG010,Av. Ecuador (Brasil - Francia),-36.601,-72.08,1000,arterial,50,15.4,0,0,41.4,8,Fluido
2024-10-01 07:00:00,Martes,4,SEG011,Av. A. de Ercilla (Centro - Nororiente),-36.604,-72.095,1500,colectora,40,15.4,0,0,33,11,Fluido
2024-10-01 07:00:00,Martes,4,SEG012,Av. A. de Ercilla (hacia Pinto),-36.598,-72.088,2000,colectora,50,15.4,0,0,42.2,6,Fluido
2024-10-01 07:00:00,Martes,4,SEG013,Av. R. de Gamboa (Centro),-36.615,-72.098,1200,colectora,40,15.4,0,0,32.1,1,Fluido
2024-10-01 07:00:00,Martes,4,SEG014,Av. R. de Gamboa (Periférico),-36.62,-72.095,1800,colectora,50,15.4,0,0,43.4,7,Fluido
2024-10-01 07:00:00,Martes,4,SEG015,Puente Chillán-Ch. Viejo (N-S),-36.625,-72.103,500,puente,40,15.4,0,0,27.1,17,Fluido
2024-10-01 07:00:00,Martes,4,SEG016,Acceso Norte Puente,-36.623,-72.103,600,colectora,40,15.4,0,0,32.2,9,Fluido
2024-10-01 07:00:00,Martes,4,SEG017,Acceso Sur Puente,-36.627,-72.103,600,colectora,40,15.4,0,0,33.3,10,Fluido
2024-10-01 07:00:00,Martes,4,SEG018,Constitución (Centro Cívico),-36.606,-72.101,400,local,30,15.4,0,0,18.4,21,Fluido
2024-10-01 07:00:00,Martes,4,SEG019,18 de Septiembre (Plaza),-36.607,-72.103,500,local,30,15.4,0,0,18.9,21,Fluido
2024-10-01 07:00:00,Martes,4,SEG020,Arauco (Comercial),-36.608,-72.102,450,local,30,15.4,0,0,17.4,52,Moderado
2024-10-01 07:00:00,Martes,4,SEG021,Av. Brasil (Terminal),-36.61,-72.098,800,arterial,40,15.4,0,0,29.9,34,Moderado
2024-10-01 07:00:00,Martes,4,SEG022,Acceso Terminal,-36.611,-72.097,300,local,30,15.4,0,0,17.2,36,Moderado
2024-10-01 07:00:00,Martes,4,SEG023,Av. Argentina (Hospital),-36.614,-72.11,1000,arterial,40,15.4,0,0,27.5,32,Moderado
2024-10-01 07:00:00,Martes,4,SEG024,Francisco Ramírez (Hospital),-36.615,-72.111,600,colectora,30,15.4,0,0,20.2,31,Moderado
2024-10-01 07:00:00,Martes,4,SEG025,Acceso Emergencias Hospital,-36.616,-72.11,200,local,20,15.4,0,0,11.9,37,Moderado
2024-10-01 08:00:00,Martes,5,SEG001,Av. O'Higgins (Ruta 5 - L. Arellano),-36.606,-72.103,1200,arterial,50,15,0,0,41.9,6,Fluido
2024-10-01 08:00:00,Martes,5,SEG002,Av. O'Higgins (L. Arellano - P. Piedra),-36.606,-72.095,1500,arterial,50,15,0,0,39.8,21,Fluido
2024-10-01 08:00:00,Martes,5,SEG003,Av. O'Higgins (P. Piedra - Collín),-36.606,-72.085,1800,arterial,50,15,0,0,41.1,5,Fluido
2024-10-01 08:00:00,Martes,5,SEG004,Av. O'Higgins (Collín - Ecuador),-36.606,-72.072,2000,arterial,50,15,0,0,40.4,11,Fluido
2024-10-01 08:00:00,Martes,5,SEG005,Av. Collín (Ecuador - O'Higgins),-36.603,-72.104,800,arterial,50,15,0,0,40,31,Moderado
2024-10-01 08:00:00,Martes,5,SEG006,Av. Collín (O'Higgins - Argentina),-36.609,-72.104,900,arterial,50,15,0,0,43.3,2,Fluido
2024-10-01 08:00:00,Martes,5,SEG007,Rotonda Collín,-36.612,-72.104,300,rotonda,30,15,0,0,18.4,31,Moderado
2024-10-01 08:00:00,Martes,5,SEG008,Av. Ecuador (Argentina - O'Higgins),-36.601,-72.1,1200,arterial,50,15,0,0,44.2,1,Fluido
2024-10-01 08:00:00,Martes,5,SEG009,Av. Ecuador (O'Higgins - Brasil),-36.601,-72.09,1100,arterial,50,15,0,0,42.6,14,Fluido
2024-10-01 08:00:00,Martes,5,SEG010,Av. Ecuador (Brasil - Francia),-36.601,-72.08,1000,arterial,50,15,0,0,43.7,6,Fluido
2024-10-01 08:00:00,Martes,5,SEG011,Av. A. de Ercilla (Centro - Nororiente),-36.604,-72.095,1500,colectora,40,15,0,0,33.4,9,Fluido
2024-10-01 08:00:00,Martes,5,SEG012,Av. A. de Ercilla (hacia Pinto),-36.598,-72.088,2000,colectora,50,15,0,0,41,3,Fluido
2024-10-01 08:00:00,Martes,5,SEG013,Av. R. de Gamboa (Centro),-36.615,-72.098,1200,colectora,40,15,0,0,32.5,13,Fluido
2024-10-01 08:00:00,Martes,5,SEG014,Av. R. de Gamboa (Periférico),-36.62,-72.095,1800,colectora,50,15,0,0,43.8,1,Fluido
2024-10-01 08:00:00,Martes,5,SEG015,Puente Chillán-Ch. Viejo (N-S),-36.625,-72.103,500,puente,40,15,0,0,26.2,35,Moderado
2024-10-01 08:00:00,Martes,5,SEG016,Acceso Norte Puente,-36.623,-72.103,600,colectora,40,15,0,0,32.1,5,Fluido
2024-10-01 08:00:00,Martes,5,SEG017,Acceso Sur Puente,-36.627,-72.103,600,colectora,40,15,0,0,35.1,2,Fluido
2024-10-01 08:00:00,Martes,5,SEG018,Constitución (Centro Cívico),-36.606,-72.101,400,local,30,15,0,0,20.7,30,Moderado
2024-10-01 08:00:00,Martes,5,SEG019,18 de Septiembre (Plaza),-36.607,-72.103,500,local,30,15,0,0,18.7,18,Fluido
2024-10-01 08:00:00,Martes,5,SEG020,Arauco (Comercial),-36.608,-72.102,450,local,30,15,0,0,20.4,25,Fluido
2024-10-01 08:00:00,Martes,5,SEG021,Av. Brasil (Terminal),-36.61,-72.098,800,arterial,40,15,0,0,26.8,33,Moderado
2024-10-01 08:00:00,Martes,5,SEG022,Acceso Terminal,-36.611,-72.097,300,local,30,15,0,0,20,23,Fluido
2024-10-01 08:00:00,Martes,5,SEG023,Av. Argentina (Hospital),-36.614,-72.11,1000,arterial,40,15,0,0,26.7,23,Fluido
2024-10-01 08:00:00,Martes,5,SEG024,Francisco Ramírez (Hospital),-36.615,-72.111,600,colectora,30,15,0,0,20,23,Fluido
2024-10-01 08:00:00,Martes,5,SEG025,Acceso Emergencias Hospital,-36.616,-72.11,200,local,20,15,0,0,11.1,59,Moderado
2024-10-01 09:00:00,Martes,6,SEG001,Av. O'Higgins (Ruta 5 - L. Arellano),-36.606,-72.103,1200,arterial,50,14.5,0,0,42.5,14,Fluido
2024-10-01 09:00:00,Martes,6,SEG002,Av. O'Higgins (L. Arellano - P. Piedra),-36.606,-72.095,1500,arterial,50,14.5,0,0,43.7,1,Fluido
2024-10-01 09:00:00,Martes,6,SEG003,Av. O'Higgins (P. Piedra - Collín),-36.606,-72.085,1800,arterial,50,14.5,0,0,42.4,7,Fluido
2024-10-01 09:00:00,Martes,6,SEG004,Av. O'Higgins (Collín - Ecuador),-36.606,-72.072,2000,arterial,50,14.5,0,0,43,0,Fluido
2024-10-01 09:00:00,Martes,6,SEG005,Av. Collín (Ecuador - O'Higgins),-36.603,-72.104,800,arterial,50,14.5,0,0,41.6,5,Fluido
2024-10-01 09:00:00,Martes,6,SEG006,Av. Collín (O'Higgins - Argentina),-36.609,-72.104,900,arterial,50,14.5,0,0,40.6,7,Fluido
2024-10-01 09:00:00,Martes,6,SEG007,Rotonda Collín,-36.612,-72.104,300,rotonda,30,14.5,0,0,18.5,22,Fluido
2024-10-01 09:00:00,Martes,6,SEG008,Av. Ecuador (Argentina - O'Higgins),-36.601,-72.1,1200,arterial,50,14.5,0,0,43.2,1,Fluido
2024-10-01 09:00:00,Martes,6,SEG009,Av. Ecuador (O'Higgins - Brasil),-36.601,-72.09,1100,arterial,50,14.5,0,0,41.8,8,Fluido
2024-10-01 09:00:00,Martes,6,SEG010,Av. Ecuador (Brasil - Francia),-36.601,-72.08,1000,arterial,50,14.5,0,0,42.8,10,Fluido
2024-10-01 09:00:00,Martes,6,SEG011,Av. A. de Ercilla (Centro - Nororiente),-36.604,-72.095,1500,colectora,40,14.5,0,0,32.5,8,Fluido
2024-10-01 09:00:00,Martes,6,SEG012,Av. A. de Ercilla (hacia Pinto),-36.598,-72.088,2000,colectora,50,14.5,0,0,42.5,3,Fluido
2024-10-01 09:00:00,Martes,6,SEG013,Av. R. de Gamboa (Centro),-36.615,-72.098,1200,colectora,40,14.5,0,0,32,30,Moderado
2024-10-01 09:00:00,Martes,6,SEG014,Av. R. de Gamboa (Periférico),-36.62,-72.095,1800,colectora,50,14.5,0,0,43,9,Fluido
2024-10-01 09:00:00,Martes,6,SEG015,Puente Chillán-Ch. Viejo (N-S),-36.625,-72.103,500,puente,40,14.5,0,0,26.2,30,Moderado
2024-10-01 09:00:00,Martes,6,SEG016,Acceso Norte Puente,-36.623,-72.103,600,colectora,40,14.5,0,0,33.8,11,Fluido
2024-10-01 09:00:00,Martes,6,SEG017,Acceso Sur Puente,-36.627,-72.103,600,colectora,40,14.5,0,0,34.9,7,Fluido
2024-10-01 09:00:00,Martes,6,SEG018,Constitución (Centro Cívico),-36.606,-72.101,400,local,30,14.5,0,0,17.6,47,Moderado
2024-10-01 09:00:00,Martes,6,SEG019,18 de Septiembre (Plaza),-36.607,-72.103,500,local,30,14.5,0,0,20.6,21,Fluido
2024-10-01 09:00:00,Martes,6,SEG020,Arauco (Comercial),-36.608,-72.102,450,local,30,14.5,0,0,20.9,22,Fluido
2024-10-01 09:00:00,Martes,6,SEG021,Av. Brasil (Terminal),-36.61,-72.098,800,arterial,40,14.5,0,0,27.8,25,Fluido
2024-10-01 09:00:00,Martes,6,SEG022,Acceso Terminal,-36.611,-72.097,300,local,30,14.5,0,0,17.7,39,Moderado
2024-10-01 09:00:00,Martes,6,SEG023,Av. Argentina (Hospital),-36.614,-72.11,1000,arterial,40,14.5,0,0,29.6,18,Fluido
2024-10-01 09:00:00,Martes,6,SEG024,Francisco Ramírez (Hospital),-36.615,-72.111,600,colectora,30,14.5,0,0,20.9,31,Moderado
2024-10-01 09:00:00,Martes,6,SEG025,Acceso Emergencias Hospital,-36.616,-72.11,200,local,20,14.5,0,0,12.8,34,Moderado
2024-10-01 10:00:00,Martes,7,SEG001,Av. O'Higgins (Ruta 5 - L. Arellano),-36.606,-72.103,1200,arterial,50,15.2,7.9,1,23.8,40,Moderado
2024-10-01 10:00:00,Martes,7,SEG002,Av. O'Higgins (L. Arellano - P. Piedra),-36.606,-72.095,1500,arterial,50,15.2,7.9,1,20.3,55,Moderado
